dwc:basisOfRecord,idigbio:eventDate,idigbio:dataQualityScore,idigbio:flags,idigbio:geoPoint,dwc:scientificName
preservedspecimen,2000-02-03T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.808, ""lon"": -89.3781667}",oreochromis niloticus
preservedspecimen,1990-03-25T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.1416667, ""lon"": -96.375}",oreochromis niloticus
preservedspecimen,1993-01-22T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.1416667, ""lon"": -96.375}",oreochromis niloticus
preservedspecimen,1989-11-24T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.1583333, ""lon"": -95.675}",oreochromis niloticus
preservedspecimen,1990-03-26T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.1416667, ""lon"": -96.375}",oreochromis niloticus
preservedspecimen,2006-05-31T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 16.7608333, ""lon"": -93.5258333}",oreochromis niloticus
preservedspecimen,2001-04-18T00:00:00+00:00,0.231884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_kingdom_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_specificepithet_added"", ""dwc_originalnameusageid_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_genus_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]","{""lat"": 30.512393, ""lon"": -88.551052}",oreochromis niloticus
preservedspecimen,2008-04-23T00:00:00+00:00,0.217391304,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_kingdom_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_specificepithet_added"", ""dwc_originalnameusageid_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_genus_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]","{""lat"": 30.4272, ""lon"": -88.4349}",oreochromis niloticus
preservedspecimen,2008-04-08T00:00:00+00:00,0.217391304,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_kingdom_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_specificepithet_added"", ""dwc_originalnameusageid_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_genus_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]","{""lat"": 30.4272, ""lon"": -88.4349}",oreochromis niloticus
preservedspecimen,1984-07-30T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.0488889, ""lon"": -102.1838889}",oreochromis niloticus
preservedspecimen,1933-11-15T00:00:00+00:00,0.275362319,"[""geopoint_datum_missing"", ""dwc_taxonomicstatus_replaced"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_vernacularname_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_genus_replaced"", ""dwc_multimedia_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_datasetid_replaced""]","{""lat"": -0.6, ""lon"": 29.3}",oreochromis niloticus
preservedspecimen,1947-08-31T00:00:00+00:00,0.275362319,"[""geopoint_datum_missing"", ""dwc_taxonomicstatus_replaced"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_vernacularname_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_genus_replaced"", ""dwc_multimedia_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_datasetid_replaced""]","{""lat"": -5.8656388935, ""lon"": 29.2674636858}",oreochromis niloticus
preservedspecimen,2010-09-27T00:00:00+00:00,0.260869565,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_parentnameusageid_added""]","{""lat"": -19.484722, ""lon"": -40.721389}",oreochromis niloticus
preservedspecimen,1981-02-16T00:00:00+00:00,0.289855072,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_originalnameusageid_added""]","{""lat"": 13.47, ""lon"": 5.67}",oreochromis niloticus
preservedspecimen,2009-01-23T00:00:00+00:00,0.217391304,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_kingdom_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_specificepithet_added"", ""dwc_originalnameusageid_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_genus_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]","{""lat"": 30.42956, ""lon"": -89.01586}",oreochromis niloticus
preservedspecimen,1935-11-20T00:00:00+00:00,0.275362319,"[""geopoint_datum_missing"", ""dwc_taxonomicstatus_replaced"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_vernacularname_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_genus_replaced"", ""dwc_multimedia_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_datasetid_replaced""]","{""lat"": -0.6, ""lon"": 29.3}",oreochromis niloticus
preservedspecimen,2001-01-24T00:00:00+00:00,0.231884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_kingdom_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_specificepithet_added"", ""dwc_originalnameusageid_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_genus_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]","{""lat"": 30.512393, ""lon"": -88.551052}",oreochromis niloticus
preservedspecimen,2002-03-11T00:00:00+00:00,0.231884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_kingdom_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_specificepithet_added"", ""dwc_originalnameusageid_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_genus_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]","{""lat"": 30.567933, ""lon"": -88.51744}",oreochromis niloticus
preservedspecimen,2002-04-11T00:00:00+00:00,0.231884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_kingdom_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_specificepithet_added"", ""dwc_originalnameusageid_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_genus_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]","{""lat"": 30.544385, ""lon"": -88.550301}",oreochromis niloticus
preservedspecimen,2010-08-12T00:00:00+00:00,0.289855072,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_originalnameusageid_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added""]","{""lat"": 18.731, ""lon"": -71.114111}",oreochromis niloticus
preservedspecimen,2006-03-25T00:00:00+00:00,0.347826087,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 17.9968055, ""lon"": -97.0593611}",oreochromis niloticus
preservedspecimen,1987-08-28T00:00:00+00:00,0.246376812,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_parentnameusageid_added""]","{""lat"": -20.228056, ""lon"": -40.215278}",oreochromis niloticus
preservedspecimen,2009-06-12T00:00:00+00:00,0.260869565,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_parentnameusageid_added""]","{""lat"": -19.990556, ""lon"": -41.065278}",oreochromis niloticus
preservedspecimen,1994-10-02T00:00:00+00:00,0.173913043,"[""geopoint_datum_missing"", ""scientificname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": -15.295, ""lon"": 50.3541667}",oreochromis niloticus
preservedspecimen,1959-08-10T00:00:00+00:00,0.188405797,"[""geopoint_datum_error"", ""geopoint_low_precision"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": -6, ""lon"": 29.8}",oreochromis niloticus
preservedspecimen,1953-11-25T00:00:00+00:00,0.246376812,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonomicstatus_replaced"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_vernacularname_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_genus_replaced"", ""dwc_multimedia_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_datasetid_replaced""]","{""lat"": -2.5, ""lon"": 28.866667}",oreochromis niloticus
preservedspecimen,1956-04-08T00:00:00+00:00,0.260869565,"[""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonid_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_taxonomicstatus_added"", ""dwc_originalnameusageid_added"", ""dwc_datasetid_replaced""]","{""lat"": 3.357433, ""lon"": 36.159302}",oreochromis niloticus
preservedspecimen,2001-09-27T00:00:00+00:00,0.231884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_kingdom_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_specificepithet_added"", ""dwc_originalnameusageid_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_genus_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]","{""lat"": 30.376073, ""lon"": -88.752399}",oreochromis niloticus
preservedspecimen,2002-03-11T00:00:00+00:00,0.231884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_kingdom_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_specificepithet_added"", ""dwc_originalnameusageid_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_genus_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]","{""lat"": 30.559461, ""lon"": -88.516528}",oreochromis niloticus
preservedspecimen,,0.231884058,"[""geopoint_datum_error"", ""geopoint_low_precision"", ""gbif_reference_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_added"", ""dwc_multimedia_added"", ""dwc_originalnameusageid_added"", ""gbif_canonicalname_added"", ""dwc_taxonrank_added"", ""gbif_taxon_corrected"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_taxonid_added"", ""dwc_parentnameusageid_added""]","{""lat"": -3.39, ""lon"": 29.38}",oreochromis niloticus
preservedspecimen,2004-08-02T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 16.9880556, ""lon"": -93.7594444}",oreochromis niloticus
preservedspecimen,2008-11-04T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 16.9019444, ""lon"": -93.6186111}",oreochromis niloticus
preservedspecimen,2009-07-08T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 17.0580556, ""lon"": -93.4661111}",oreochromis niloticus
preservedspecimen,2009-07-23T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 17.0636111, ""lon"": -93.8252778}",oreochromis niloticus
preservedspecimen,2008-10-22T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 16.9808333, ""lon"": -93.7633333}",oreochromis niloticus
preservedspecimen,2008-07-21T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 17.0236111, ""lon"": -93.805}",oreochromis niloticus
preservedspecimen,1981-10-22T00:00:00+00:00,0.173913043,"[""geopoint_datum_missing"", ""scientificname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 30.025408, ""lon"": 31.220335}",oreochromis niloticus
preservedspecimen,1997-04-30T00:00:00+00:00,0.188405797,"[""geopoint_datum_missing"", ""scientificname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 21.2, ""lon"": 101.1166667}",oreochromis niloticus
preservedspecimen,2006-05-15T00:00:00+00:00,0.173913043,"[""geopoint_datum_missing"", ""scientificname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_continent_replaced"", ""dwc_kingdom_added""]","{""lat"": 17.256039, ""lon"": -88.816487}",oreochromis niloticus
preservedspecimen,2012-11-18T00:00:00+00:00,0.260869565,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_parentnameusageid_added""]","{""lat"": -14.638611, ""lon"": -39.141667}",oreochromis niloticus
preservedspecimen,1987-12-10T00:00:00+00:00,0.347826087,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 20.4947222, ""lon"": -87.7352777}",oreochromis niloticus
